step,train/ep_return_mean,train/ep_length_mean,train/n_episodes,loss/policy,loss/value,loss/entropy,loss/approx_kl,loss/clip_frac,time/elapsed_s,time/sps,time/update
27904,0.0,0.0,0.0,-0.007438202737830579,9.663916580393561e-05,0.9877882786095142,0.003170459414832294,0.021484375,13.376274108886719,2086.0816526974113,109.0
28160,0.0,500.0,1.0,-0.008279655361548066,0.00015298310881917132,0.8357833363115788,0.0049073122208938,0.0234375,13.490969181060791,2087.322239200741,110.0
28416,0.0,0.0,0.0,-0.00024040043354034424,9.042051465257828e-05,0.895154096186161,0.0009889098582789302,0.015625,13.607294082641602,2088.291752013312,111.0
28672,0.0,500.0,1.0,-0.005316056776791811,6.564702061950811e-05,0.9248256459832191,0.006371599971316755,0.041015625,13.723013162612915,2089.3370617842315,112.0
28928,0.0,0.0,0.0,-0.0061204261146485806,7.0871845309739e-05,0.8849423713982105,0.005147629010025412,0.1103515625,13.83879804611206,2090.35495016326,113.0
29184,0.0,500.0,1.0,-0.00752914696931839,5.001699037165963e-05,0.7851473987102509,-0.0006968602538108826,0.0341796875,13.954609155654907,2091.352016704359,114.0
29440,0.0,0.0,0.0,-0.004581590532325208,7.034140389805543e-05,0.8443794585764408,0.003109901037532836,0.0166015625,14.071074962615967,2092.2353180703103,115.0
29696,0.0,500.0,1.0,-0.011283462750725448,5.3457628496289544e-05,0.9055893532931805,0.006465551909059286,0.0439453125,14.207779169082642,2090.1225762729387,116.0
29952,0.0,0.0,0.0,-0.01173170073889196,5.289646264827752e-05,0.9212146066129208,0.006357440608553588,0.0732421875,14.325577974319458,2090.8056941013497,117.0
30208,0.0,500.0,1.0,-0.011787201277911663,3.4538685213192366e-05,0.9036942273378372,0.015310943126678467,0.1181640625,14.44788908958435,2090.8244666535606,118.0
30464,0.0,0.0,0.0,-0.011519729276187718,3.9529509194835555e-05,0.9337392710149288,-0.002438280382193625,0.0478515625,14.566762924194336,2091.3362947234837,119.0
30720,0.0,500.0,1.0,-0.014044096576981246,8.062009464993025e-05,1.0185285806655884,0.025251583312638104,0.1650390625,14.683398246765137,2092.1587417114324,120.0
30976,0.0,0.0,0.0,-0.0002831860911101103,5.568826873059152e-05,0.8983361981809139,0.003772745025344193,0.01171875,14.80201005935669,2092.688754823495,121.0
31232,0.0,500.0,1.0,-0.00480146543122828,3.53619859652099e-05,0.900368757545948,0.004225843702442944,0.02734375,14.92067813873291,2093.202447610218,122.0
31488,0.0,0.0,0.0,-0.011106203077360988,0.012430612347088754,1.1367049887776375,0.005107292556203902,0.0439453125,15.03967809677124,2093.661832214343,123.0
31744,1.0,500.0,1.0,-0.010412238305434585,0.0007516487094108015,0.9470110908150673,0.0008244499331340194,0.064453125,15.158818006515503,2094.094670597399,124.0
32000,0.0,0.0,0.0,-0.010130037786439061,0.00039095083684514975,1.092829205095768,0.002888222225010395,0.052734375,15.277551174163818,2094.5765217998983,125.0
32256,0.0,0.0,0.0,-0.013629562687128782,0.00017066892269212985,1.0602075159549713,0.005989808356389403,0.1103515625,15.812362909317017,2039.9228239945091,126.0
32512,0.0,500.0,1.0,-0.0045771177392452955,0.00022519838512380375,1.0342064052820206,0.00580417737364769,0.04296875,15.932937145233154,2040.5528311349046,127.0
32768,0.0,0.0,0.0,-0.0047757705906406045,0.0002561484479883802,1.1223686560988426,0.00016842514742165804,0.01171875,16.050440073013306,2041.5639602988247,128.0
33024,0.0,500.0,1.0,-0.005012413486838341,0.00017806966343414388,1.1111424192786217,0.0023004462709650397,0.0751953125,16.165601015090942,2042.8563076109185,129.0
33280,0.0,0.0,0.0,-0.007661560201086104,6.499323478692531e-05,0.9626409411430359,0.007171306060627103,0.0458984375,16.28411102294922,2043.709966917964,130.0
33536,0.0,500.0,1.0,-0.010730853537097573,5.037615221681335e-05,1.0678624995052814,0.015190258738584816,0.1171875,16.40264105796814,2044.5487943972748,131.0
33792,0.0,0.0,0.0,-0.013270977302454412,9.919439935401897e-05,1.142372116446495,-0.00119151477701962,0.1826171875,16.51962900161743,2045.566519483666,132.0
34048,0.0,500.0,1.0,-0.01465349830687046,0.00010429796225253085,1.2416924983263016,0.020955077721737325,0.2080078125,16.637156009674072,2046.5036199818032,133.0
34304,0.0,0.0,0.0,-0.011751857120543718,0.00011134193164252792,1.346141666173935,0.003037375397980213,0.1181640625,16.745220184326172,2048.5845884611995,134.0
34560,0.0,500.0,1.0,-0.014262550044804811,0.00010569345295152743,1.2160285040736198,0.007110397447831929,0.056640625,16.85839819908142,2050.016827926339,135.0
34816,0.0,0.0,0.0,-0.012920129811391234,8.517335209035082e-05,1.1308986470103264,0.0031018833396956325,0.158203125,16.97728991508484,2050.739557028176,136.0
35072,1.0,500.0,1.0,-0.007744394009932876,0.010292790320818312,1.1885999143123627,0.008002366637811065,0.03515625,17.090100288391113,2052.182222934265,137.0
35328,0.0,0.0,0.0,-0.008518483256921172,0.0007730396573606413,1.2340342551469803,0.007180537446402013,0.041015625,17.205624103546143,2053.282100514957,138.0
35584,0.0,500.0,1.0,-0.006766100937966257,0.0005863952919753501,1.1504778265953064,0.003590160049498081,0.0390625,17.322120189666748,2054.251997467787,139.0
35840,0.0,0.0,0.0,-0.009321350371465087,0.0002040099161604303,1.1794280260801315,-0.003307824139483273,0.03125,17.434078216552734,2055.743903108787,140.0
36096,0.0,500.0,1.0,-0.006259049405343831,0.00011852119018840312,1.0463353767991066,0.0030356693314388394,0.037109375,17.576295137405396,2053.6751185510916,141.0
36352,0.0,0.0,0.0,-0.008134773117490113,0.0001558362696414406,1.009473990648985,0.0064940511947497725,0.07421875,17.688590049743652,2055.1100962694777,142.0
36608,0.0,500.0,1.0,-0.008326011127792299,0.00012291047642065678,1.1190967187285423,0.00020285299979150295,0.091796875,17.801318168640137,2056.4769222815667,143.0
